Clothing ID,Age,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,text
141,51,1,0,General,Tops,Fine gauge,title: So cute and lightweight! [SEP] review: Some of the reviews about this being cheap fabric made me nervous about purchasing...but i did and i love it! the material isn't super thick but i like that as i tend to run hot. it's super soft material and feels good on!!
141,52,1,0,General,Tops,Fine gauge,"title: Love it!!! [SEP] review: I love this sweater. hoping to order the other color. the weight of the sweater is perfect, not too heavy. i also really liked how the sweater lays with leggings because it is not bulky. great sleeve length."
141,53,1,4,General,Tops,Fine gauge,"title: Classy sweater [SEP] review: I got this sweater in white and i love it. the photo online doesn't do it justice, it's not frumpy at all and looks looks great zipped up because of the slanted zipper. my boyfriend calls it my claire underwood sweater."
141,53,0,4,General,Tops,Fine gauge,"title: Strange fit [SEP] review: Note the sleeves on the model. that is how your regular size will fit your arms. however, even if you have skinny arms like i do, the sleeves will be tight. i bought my regular size xs and it was clingy with an odd flair and the length seems as though i ordered a petite and i am only 5 ft 2 in.
i advise to try a few sizes on if you really are interested. the red is truly a red which is a good thing because so often it is hard to find a red that is not neon."
141,53,1,0,General,Tops,Fine gauge,"title: Sweet little cardie [SEP] review: I bought this lovely cardigan in the orange color. it is so beautiful and feminine. i wore it buttoned over a slim tank and got several compliments right off the bat. it is a sweet and unique take on the classic cardigan in a way only found at retailer. i usually wear a small and it fits true to size. i did have to return the one i purchased because it had a hole in the sleeve, but thankfully was able to order another. on sale, it's a no brainer!"
141,55,1,1,General,Tops,Fine gauge,"title: Beatiful tunic [SEP] review: The tunic is very pretty! when i visited antho store, i was just fallen in love with it. 
i purchased purple one because the color is for fall. this is good for straight and slender body type.
please purchase it before it is gone!"
141,56,1,1,General,Tops,Fine gauge,"title: Cute but not for me [SEP] review: I love the print on this. it's a super cute sweater, but i didn't think it worked so much for a 56 yr. old with a thickish middle. the med. was a bit snug but expect the large would've been too big (5'3"", 150 lbs). a great statement piece for anyone with the figure to carry it."
141,56,1,3,General,Tops,Fine gauge,"title: Loved so much i had to get both colors! [SEP] review: This sweater is the reason i shop at retailer - unique, cute & comfy! the yellow really isn't 'one of my colors' but it's so different that i had to get it. and the cut is so flattering, that i had to go back to get the purple! it may run a tad bit generously; i'm 5'4"", 124 lbs, 34d and originally got the small. i wound up returning and getting the xs. that sizing was slightly more form-fitting, without being clingy.we had a hint of fall weather in colorado, so i immediately threw the yellow versi"
141,57,1,0,General,Tops,Fine gauge,title: Love it but..... [SEP] review: Loved the look of this top. sadly it runs quite small and was very tight where other non-swing tops in a large do not. the item ran out of stock far too quickly. i normally wear a large but feared that the large would be small and wanted to order up but it was already put of stock. the quality and style are great especially for a larger chest. length is great for taller women.
141,57,1,0,General,Tops,Fine gauge,title: True red cardigan [SEP] review: Wore my new red cardigan for the first time today to work. fit is tts. this is a true red and not neon or orange tinted. it wraps nicely in front and has a nice flair at the hips.. i also like the detail in the knit. i like to push my sleeves up and love the fact that they don't slide down my arms all day. i'll wear this cardigan a lot.
141,59,1,2,General,Tops,Fine gauge,title: Love this sweater! [SEP] review: It is a great sweater that is soft but also warm i love the pretty design
141,60,0,0,General,Tops,Fine gauge,title: Didn't work for me [SEP] review: Seemed pretty shapeless which surprised me because of the design. perhaps it was just too big. returned it.
141,60,1,1,General,Tops,Fine gauge,title: Very pretty but didn't work [SEP] review: none
141,61,1,0,General,Tops,Fine gauge,"title: Sweet sweater [SEP] review: I like this sweater very much. it's short but not too short, and soft but not fluffy. the design is a little interesting rather than plain and the colors (i ordered the tan) are great for me, a redhead. i'm 5'3"", 125 lbs and don't like clingy tops so i took a m and it's perfect. really cutewith jeans."
141,62,1,0,General,Tops,Fine gauge,"title: Cute, but runs small [SEP] review: This top is super cute...unfortunately it seems to run small so i had to return."
141,63,1,1,General,Tops,Fine gauge,"title: Beautiful sweater [SEP] review: I was excited to see this sweater in my local store. i have been coveting it online. it was just as pretty in person as i hoped it would be. 
the color is vivid and beautiful. i loved the buttons down the back. 
i usually wear a size small but they only had an extra small. i tried it on and liked the way it fit. i wanted a snugger look. i think the small would have worked too, just a looser feel.
the fabric is very soft. now just waiting for cooler weather so i can wear it."
141,64,1,6,General,Tops,Fine gauge,title: Oh my goodness! [SEP] review: none
141,64,1,0,General,Tops,Fine gauge,title: none [SEP] review: none
141,66,1,0,General,Tops,Fine gauge,title: Gorgeous. [SEP] review: So lovely.  perfect print / graphic.  want to buy in both colors but the yellow is perfection.
141,70,1,2,General,Tops,Fine gauge,title: Great detail work [SEP] review: none
142,23,1,9,General,Jackets,Jackets,title: Just okay [SEP] review: I didn't fall in love with this jacket but it was comfortable and seems like it has potential to be flattering on many body types. for reference i tried on a medium and my measurements are 38-30-40.
142,24,1,0,General,Jackets,Jackets,"title: Cute and comfortable [SEP] review: This has become a go-to work staple in my closet. soft, with a relaxed fit, makes this a very easy piece to work the day away in while still pulling off a dressy casual appropriate for my office. highly recommend"
142,27,1,5,General,Jackets,Jackets,"title: Really soft, great jacket. not navy blue [SEP] review: Tried it on in store, it's more of a cornflower blue instead of a true navy. if you zoom in you'll also notice there's a pattern to it. i think it gives it a little something extra. i may put gold buttons on it as the plain black buttons are a little boring. 

 didn't buy it right away and came back with a survey coupon and it was out of stock. had them order and free-ship it to me from the store. 

fit is nice and relaxed. i like how it goes up in the back so it pairs well with dresses and"
